MQ3 MQ135 TGS2600 TGS2602 TGS2603 TGS2609 TGS2610 SYG9 MQ137 MQ138 TGS2611 TGS2612 TGS2618 TGS2619 TGS2620 SY1B
537 52 350 361 243 336 123 258 256 298 196 80 148 203 223 106
537 50 350 361 243 336 123 258 256 295 196 80 148 203 223 106
537 50 345 360 243 336 123 258 256 295 191 78 148 203 223 106
537 50 345 360 234 336 123 258 256 295 191 78 139 203 223 106
537 50 345 360 234 333 123 258 256 295 191 78 139 200 223 106
537 50 345 360 234 333 128 263 256 295 191 78 139 200 227 110
535 50 345 360 234 333 128 263 253 295 191 78 139 200 227 110
535 52 345 360 234 333 128 263 253 298 191 78 139 200 227 110
535 52 346 365 234 333 128 263 253 298 191 83 139 200 227 110
535 52 346 365 246 333 128 263 253 298 191 83 150 200 227 110
535 52 346 365 246 330 128 263 253 298 191 83 150 196 227 110
535 52 346 365 246 330 126 255 253 298 191 83 150 196 225 103
536 52 346 365 246 330 126 255 253 298 191 83 150 196 225 103
536 52 346 365 246 330 126 255 253 298 191 83 150 196 225 103
536 52 350 362 246 330 126 255 253 298 196 80 150 196 225 103
536 52 350 362 241 330 126 255 253 298 196 80 146 196 225 103
536 52 350 362 241 332 126 255 253 298 196 80 146 198 225 103
536 52 350 362 241 332 123 263 253 298 196 80 146 198 222 110
537 52 350 362 241 332 123 263 254 298 196 80 146 198 222 110
537 50 350 362 241 332 123 263 254 296 196 80 146 198 222 110
537 50 346 367 241 332 123 263 254 296 191 84 146 198 222 110
537 50 346 367 240 332 123 263 254 296 191 84 145 198 222 110
537 50 346 367 240 333 123 263 254 296 191 84 145 199 222 110
537 50 346 367 240 333 129 258 254 296 191 84 145 199 228 106
534 50 346 367 240 333 129 258 250 296 191 84 145 199 228 106
534 52 346 367 240 333 129 258 250 298 191 84 145 199 228 106
534 52 350 358 240 333 129 258 250 298 195 74 145 199 228 106
534 52 350 358 237 333 129 258 250 298 195 74 142 199 228 106
534 52 350 358 237 335 129 258 250 298 195 74 142 201 228 106
534 52 350 358 237 335 129 265 250 298 195 74 142 201 229 112
543 52 350 358 237 335 129 265 257 298 195 74 142 201 229 112
543 48 350 358 237 335 129 265 257 294 195 74 142 201 229 112
543 48 353 362 237 335 129 265 257 294 197 79 142 201 229 112
543 48 353 362 244 335 129 265 257 294 197 79 148 201 229 112
543 48 353 362 244 331 129 265 257 294 197 79 148 197 229 112
543 48 353 362 244 331 121 254 257 294 197 79 148 197 220 101
545 48 353 362 244 331 121 254 258 294 197 79 148 197 220 101
545 52 353 362 244 331 121 254 258 298 197 79 148 197 220 101
545 52 354 362 244 331 121 254 258 298 198 78 148 197 220 101
545 52 354 362 237 331 121 254 258 298 198 78 141 197 220 101
545 52 354 362 237 331 121 254 258 298 198 78 141 197 220 101
545 52 354 362 237 331 131 255 258 298 198 78 141 197 230 102
539 52 354 362 237 331 131 255 251 298 198 78 141 197 230 102
539 53 354 362 237 331 131 255 251 299 198 78 141 197 230 102
539 53 358 361 237 331 131 255 251 299 201 76 141 197 230 102
539 53 358 361 237 331 131 255 251 299 201 76 140 197 230 102
539 53 358 361 237 337 131 255 251 299 201 76 140 203 230 102
539 53 358 361 237 337 124 261 251 299 201 76 140 203 223 107
546 53 358 361 237 337 124 261 258 299 201 76 140 203 223 107
546 53 358 361 237 337 124 261 258 299 201 76 140 203 223 107
546 53 355 366 237 337 124 261 258 299 198 81 140 203 223 107
546 53 355 366 240 337 124 261 258 299 198 81 143 203 223 107
546 53 355 366 240 337 124 261 258 299 198 81 143 202 223 107
546 53 355 366 240 337 129 264 258 299 198 81 143 202 229 110
544 53 355 366 240 337 129 264 254 299 198 81 143 202 229 110
544 47 355 366 240 337 129 264 254 293 198 81 143 202 229 110
544 47 353 364 240 337 129 264 254 293 196 79 143 202 229 110
544 47 353 364 247 337 129 264 254 293 196 79 149 202 229 110
544 47 353 364 247 342 129 264 254 293 196 79 149 207 229 110
544 47 353 364 247 342 124 263 254 293 196 79 149 207 224 108
543 47 353 364 247 342 124 263 252 293 196 79 149 207 224 108
543 55 353 364 247 342 124 263 252 301 196 79 149 207 224 108
543 55 350 372 247 342 124 263 252 301 193 86 149 207 224 108
543 55 350 372 249 342 124 263 252 301 193 86 151 207 224 108
543 55 350 372 249 339 124 263 252 301 193 86 151 203 224 108
543 55 350 372 249 339 127 265 252 301 193 86 151 203 226 111
547 55 350 372 249 339 127 265 255 301 193 86 151 203 226 111
547 47 350 372 249 339 127 265 255 293 193 86 151 203 226 111
